id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name
260321944,a3becd12-43d7-48c7-b165-2080af237c71,2025-02-01 15:22:20,2025-02-01,2025-02-01 20:22:20 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-02 00:37:09 UTC,2025-03-06 23:27:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260321944,https://inaturalist-open-data.s3.amazonaws.com/photos/467478004/medium.jpeg,,"",,1,0,false,2,"Cross River, NY 10518, USA",41.2606397997,-73.5985519,,,,,,,open,false,gps,gps,swamp rose,Rosa palustris,swamp rose,Plantae,82302,Rosa palustris,,,
260322011,69a78f5a-91d7-4284-8961-87096057b5a0,2025-02-01 15:23:10,2025-02-01,2025-02-01 20:23:10 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-02 00:38:02 UTC,2025-04-14 02:29:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260322011,https://inaturalist-open-data.s3.amazonaws.com/photos/467478160/medium.jpeg,,"",,1,0,false,2,"Cross River, NY 10518, USA",41.2606509,-73.5986044997,,,,,,,open,false,gps,gps,buttonbush,Cephalanthus occidentalis,buttonbush,Plantae,52763,Cephalanthus occidentalis,,,
260322396,1adfb1e0-028b-40f0-8c10-2ab6bc080a1b,2025-02-01 15:25:17,2025-02-01,2025-02-01 20:25:17 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-02 00:42:23 UTC,2025-12-19 04:19:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260322396,https://inaturalist-open-data.s3.amazonaws.com/photos/467479051/medium.jpeg,,"",,1,0,false,2,"Cross River, NY 10518, USA",41.2607969997,-73.5988274997,,,,,,,,false,gps,gps,American burnweed,Erechtites hieraciifolius,American burnweed,Plantae,130888,Erechtites hieraciifolius,,,
260322454,bde41088-49ff-46a9-a800-65813bb2e0a7,2025-02-01 15:26:33,2025-02-01,2025-02-01 20:26:33 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-02 00:43:06 UTC,2025-02-18 19:32:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260322454,https://inaturalist-open-data.s3.amazonaws.com/photos/467479229/medium.jpeg,,"",,1,0,false,2,"Cross River, NY 10518, USA",41.2608029,-73.5988243,,,,,,,open,false,gps,gps,ditch stonecrop,Penthorum sedoides,ditch stonecrop,Plantae,133038,Penthorum sedoides,,,
260322503,c10d1280-8148-4081-aa0c-299fc3456dd3,2025-02-01 15:26:42,2025-02-01,2025-02-01 20:26:42 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-02 00:43:43 UTC,2025-02-02 00:43:48 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/260322503,https://inaturalist-open-data.s3.amazonaws.com/photos/467479317/medium.jpeg,,"",,0,0,false,2,"Cross River, NY 10518, USA",41.2608029,-73.5988243,,,,,,,open,false,gps,gps,american water-plantain,Alisma subcordatum,american water-plantain,Plantae,130756,Alisma subcordatum,,,
260322550,427d6554-7ef3-4d27-9249-3fd161479695,2025-02-01 15:29:07,2025-02-01,2025-02-01 20:29:07 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-02 00:44:14 UTC,2025-04-14 02:29:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260322550,https://inaturalist-open-data.s3.amazonaws.com/photos/467479414/medium.jpeg,,"",,1,0,false,2,"Cross River, NY 10518, USA",41.2610568997,-73.5990769997,,,,,,,,false,,,blue vervain,Verbena hastata,blue vervain,Plantae,60251,Verbena hastata,,,
260322660,23bb22a6-ecb7-42d4-a249-3699f2f87ab1,2025-02-01 15:32:49,2025-02-01,2025-02-01 20:32:49 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-02 00:45:24 UTC,2025-02-02 07:15:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/260322660,https://inaturalist-open-data.s3.amazonaws.com/photos/467479622/medium.jpeg,,"",,0,0,false,2,"Cross River, NY 10518, USA",41.2608920997,-73.5993265997,,,,,,,open,false,gps,gps,redroot flatsedge,Cyperus erythrorhizos,redroot flatsedge,Plantae,59060,Cyperus erythrorhizos,,,
260322835,05079547-1abb-4ad6-be4a-585c26a26701,2025-02-01 15:36:33,2025-02-01,2025-02-01 20:36:33 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-02 00:47:54 UTC,2025-02-02 07:15:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/260322835,https://inaturalist-open-data.s3.amazonaws.com/photos/467480049/medium.jpeg,,"",,0,0,false,2,"Cross River, NY 10518, USA",41.2610523,-73.5989534997,,,,,,,,false,gps,gps,green ash,Fraxinus pennsylvanica,green ash,Plantae,54808,Fraxinus pennsylvanica,,,
260323221,7ffcace6-cf43-407e-be25-567b969ce337,2025-02-01 15:39:24,2025-02-01,2025-02-01 20:39:24 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-02 00:52:03 UTC,2025-02-02 07:15:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/260323221,https://inaturalist-open-data.s3.amazonaws.com/photos/467480782/medium.jpeg,,"",,0,0,false,2,"Cross River, NY 10518, USA",41.2613613997,-73.5985972997,,,,,,,open,false,,,silky dogwood,Cornus amomum,silky dogwood,Plantae,58749,Cornus amomum,,,
260323430,3ed19e92-c0c3-4e0d-8e70-9a993a2749d4,2025-02-01 15:56:49,2025-02-01,2025-02-01 20:56:49 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-02 00:54:25 UTC,2025-02-02 00:55:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/260323430,https://inaturalist-open-data.s3.amazonaws.com/photos/467481168/medium.jpeg,,"",,0,0,false,2,"Cross River, NY 10518, USA",41.2623778,-73.5974145997,,,,,,,open,false,gps,gps,white spruce,Picea glauca,white spruce,Plantae,117326,Picea glauca,,,
260323468,d161d86b-6b73-408e-ba93-3d466dc20ec2,2025-02-01 16:02:34,2025-02-01,2025-02-01 21:02:34 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-02 00:54:55 UTC,2025-04-14 02:31:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260323468,https://inaturalist-open-data.s3.amazonaws.com/photos/467481268/medium.jpeg,,"",,1,0,false,2,"Cross River, NY 10518, USA",41.2609574,-73.5970147997,,,,,,,,false,gps,gps,virgin's-bower,Clematis virginiana,virgin's-bower,Plantae,62778,Clematis virginiana,,,
260452838,1e6780ec-5419-4c98-9f1d-f3c1b5236104,2025-02-02 15:39:32,2025-02-02,2025-02-02 20:39:32 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-03 01:51:53 UTC,2025-04-14 05:31:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260452838,https://inaturalist-open-data.s3.amazonaws.com/photos/467735656/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2574785997,-73.5882954,,,,,,,open,false,,,chestnut oak,Quercus montana,chestnut oak,Plantae,128686,Quercus montana,,,
260525169,12dab3c4-732d-4d65-97ac-a14cc126b4b1,2025-02-03 11:12:07-05:00,2025-02-03,2025-02-03 16:12:07 UTC,Eastern Time (US & Canada),3868756,adkgirl4,Adkgirl4,2025-02-03 19:26:54 UTC,2025-02-12 14:18:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260525169,https://inaturalist-open-data.s3.amazonaws.com/photos/467879830/medium.jpg,,"","",2,0,false,3,"Reservation Rd, Cross River, NY, US",41.2599244592,-73.6116551251,37,,,,37,,open,false,,,eastern white pine,Pinus strobus,eastern white pine,Plantae,52391,Pinus strobus,,,
261037923,207a5f4b-1c55-4b87-9606-56fa1d6b62a4,2025-02-08 10:30:21,2025-02-08,2025-02-08 15:30:21 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-08 21:03:30 UTC,2025-02-09 07:13:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/261037923,https://inaturalist-open-data.s3.amazonaws.com/photos/468891018/medium.jpeg,,"",,0,0,false,2,"Pound Ridge, NY, USA",41.2485369722,-73.5953619722,,,,,,,,false,gps,gps,Pinweeds,Lechea,Pinweeds,Plantae,131554,,,,
261038038,0a140431-9d8e-44d7-ba8b-f40fade7da4f,2025-02-08 10:32:21,2025-02-08,2025-02-08 15:32:21 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-08 21:04:50 UTC,2025-02-09 07:13:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/261038038,https://inaturalist-open-data.s3.amazonaws.com/photos/468891278/medium.jpeg,,"",,0,0,false,2,"Pound Ridge, NY, USA",41.248665,-73.595691,,,,,,,,false,gps,gps,Common St. John's Wort,Hypericum perforatum,Common St. John's Wort,Plantae,56077,Hypericum perforatum,,,
261038260,994dc08f-8f03-458c-a782-53abdf35fc30,2025-02-08 11:05:20,2025-02-08,2025-02-08 16:05:20 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-08 21:06:16 UTC,2025-04-14 23:08:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/261038260,https://inaturalist-open-data.s3.amazonaws.com/photos/468891578/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2474199722,-73.590945,,,,,,,open,false,gps,gps,American holly,Ilex opaca,American holly,Plantae,60749,Ilex opaca,,,
262039684,72054cf8-4629-4a01-a69a-bb97a5fa6290,2020-05-12 17:51:18-04:00,2020-05-12,2020-05-12 21:51:18 UTC,Eastern Time (US & Canada),569736,yuckybrevifolia,Nicholas Filannino,2025-02-17 21:58:21 UTC,2025-04-16 05:24:07 UTC,research,,https://www.inaturalist.org/observations/262039684,https://static.inaturalist.org/photos/470840314/medium.jpg,,"","",1,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.2568666667,-73.577605,26,,,,26,,,false,,,wood anemone,Anemonoides quinquefolia,wood anemone,Plantae,950598,Anemonoides quinquefolia,,,
262752785,060c6411-b658-482e-8cb8-80a263f6dff1,2025-02-22 15:32:00,2025-02-22,2025-02-22 20:32:00 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-22 23:57:49 UTC,2025-04-16 23:00:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262752785,https://inaturalist-open-data.s3.amazonaws.com/photos/471895802/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2530921997,-73.579642,,,,,,,,false,gps,gps,wineberry,Rubus phoenicolasius,wineberry,Plantae,84227,Rubus phoenicolasius,,,
262752826,dbf3b3d6-730f-405e-9685-095769f7b3be,2025-02-22 15:33:09,2025-02-22,2025-02-22 20:33:09 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-22 23:58:21 UTC,2025-02-23 10:28:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262752826,https://inaturalist-open-data.s3.amazonaws.com/photos/471895892/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2530385997,-73.5795772997,,,,,,,,false,gps,gps,mile-a-minute weed,Persicaria perfoliata,mile-a-minute weed,Plantae,131249,Persicaria perfoliata,,,
262752878,5efcca8a-4512-4620-816e-2ea9cac1bbe7,2025-02-22 15:34:57,2025-02-22,2025-02-22 20:34:57 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-22 23:59:07 UTC,2025-04-16 23:00:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262752878,https://inaturalist-open-data.s3.amazonaws.com/photos/471895992/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2530609,-73.5796816997,,,,,,,open,false,gps,gps,common yarrow,Achillea millefolium,common yarrow,Plantae,52821,Achillea millefolium,,,
262752982,b03dfbfa-0a4f-4e11-984a-45f4de5a48dc,2025-02-22 15:36:08,2025-02-22,2025-02-22 20:36:08 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-23 00:00:33 UTC,2025-02-28 05:11:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262752982,https://inaturalist-open-data.s3.amazonaws.com/photos/471896179/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2530663,-73.5796868997,,,,,,,open,false,gps,gps,black oak,Quercus velutina,black oak,Plantae,49006,Quercus velutina,,,
262753067,a1d8ef49-178a-41be-bfb5-d25cd53b4745,2025-02-22 15:40:13,2025-02-22,2025-02-22 20:40:13 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-23 00:01:25 UTC,2025-04-16 23:00:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262753067,https://inaturalist-open-data.s3.amazonaws.com/photos/471896303/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2530464,-73.5792809,,,,,,,,false,gps,gps,sawbrier,Smilax glauca,sawbrier,Plantae,81831,Smilax glauca,,,
262753156,290bb964-c85b-4055-b14e-a49518fceccc,2025-02-22 15:50:41,2025-02-22,2025-02-22 20:50:41 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-23 00:02:47 UTC,2025-04-16 23:00:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262753156,https://inaturalist-open-data.s3.amazonaws.com/photos/471896487/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2530350997,-73.5820432997,,,,,,,open,false,gps,gps,black oak,Quercus velutina,black oak,Plantae,49006,Quercus velutina,,,
262753207,d9c73c53-547a-4f6e-bd1c-eb6845a107a8,2025-02-22 15:56:18,2025-02-22,2025-02-22 20:56:18 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-23 00:03:32 UTC,2025-04-16 23:03:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262753207,https://inaturalist-open-data.s3.amazonaws.com/photos/471896592/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2536179,-73.5823445,,,,,,,open,false,gps,gps,round-headed bush clover,Lespedeza capitata,round-headed bush clover,Plantae,125186,Lespedeza capitata,,,
262753249,9f4e0157-f3c3-49a9-82b3-6087201419d7,2025-02-22 16:03:05,2025-02-22,2025-02-22 21:03:05 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-23 00:04:06 UTC,2025-04-16 23:03:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262753249,https://inaturalist-open-data.s3.amazonaws.com/photos/471896662/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2543095997,-73.5830114997,,,,,,,,false,gps,gps,wild carrot,Daucus carota,wild carrot,Plantae,76610,Daucus carota,,,
262753302,372e77f4-ba1a-40ab-9794-f98fc6b8561c,2025-02-22 16:17:03,2025-02-22,2025-02-22 21:17:03 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-23 00:04:42 UTC,2025-04-16 23:03:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262753302,https://inaturalist-open-data.s3.amazonaws.com/photos/471896817/medium.jpeg,,"",,1,0,false,2,"7C57+M9, Cross River, NY 10576, USA",41.2577939,-73.5848055,,,,,,,open,false,gps,gps,round-headed bush clover,Lespedeza capitata,round-headed bush clover,Plantae,125186,Lespedeza capitata,,,
262753386,3e3651c4-ce69-4d4e-8011-76139e780943,2025-02-22 16:17:46,2025-02-22,2025-02-22 21:17:46 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-23 00:05:31 UTC,2025-04-16 23:03:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262753386,https://inaturalist-open-data.s3.amazonaws.com/photos/471896982/medium.jpeg,,"",,1,0,false,2,"7C57+M9, Cross River, NY 10576, USA",41.2577939,-73.5848055,,,,,,,open,false,gps,gps,Norway spruce,Picea abies,Norway spruce,Plantae,63567,Picea abies,,,
262753419,8b7e3905-b095-4b91-926f-d27ed51771f8,2025-02-22 16:20:18,2025-02-22,2025-02-22 21:20:18 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-23 00:05:58 UTC,2025-04-16 23:03:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262753419,https://inaturalist-open-data.s3.amazonaws.com/photos/471897047/medium.jpeg,,"",,1,0,false,2,"7C57+M9, Cross River, NY 10576, USA",41.2581246,-73.5847313997,,,,,,,,false,gps,gps,Indiangrass,Sorghastrum nutans,Indiangrass,Plantae,122608,Sorghastrum nutans,,,
262753627,c7c1071b-a568-4403-a3ab-edad1fdbf36f,2025-02-22 16:25:23,2025-02-22,2025-02-22 21:25:23 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-02-23 00:07:28 UTC,2025-04-16 23:03:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/262753627,https://inaturalist-open-data.s3.amazonaws.com/photos/471897274/medium.jpeg,,"",Many juveniles here,1,0,false,2,"7C57+M9, Cross River, NY 10576, USA",41.2584086,-73.5858673,,,,,,,open,false,gps,gps,Norway spruce,Picea abies,Norway spruce,Plantae,63567,Picea abies,,,
263017727,6b58305f-da8c-4e5e-8027-5034ffb46502,2025-02-23 12:19:07-05:00,2025-02-23,2025-02-23 17:19:07 UTC,Eastern Time (US & Canada),7631416,hzirlin,,2025-02-25 04:18:26 UTC,2025-04-17 05:55:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/263017727,https://inaturalist-open-data.s3.amazonaws.com/photos/472426024/medium.jpg,,"","",1,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.2543,-73.5840916667,3,,,,3,,open,false,,,smooth sumac,Rhus glabra,smooth sumac,Plantae,54764,Rhus glabra,,,
263163089,b700cb07-a756-4153-98f1-97d7f46585bc,2025-02-25 16:31:52-05:00,2025-02-25,2025-02-25 21:31:52 UTC,Eastern Time (US & Canada),4764067,jacksonroche,Jackson,2025-02-26 15:17:48 UTC,2025-04-17 09:17:43 UTC,research,CC0,https://www.inaturalist.org/observations/263163089,https://inaturalist-open-data.s3.amazonaws.com/photos/472720947/medium.jpg,,"","",1,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.2244545652,-73.5935053697,21,,,,21,,open,false,,,eastern redcedar,Juniperus virginiana,eastern redcedar,Plantae,49399,Juniperus virginiana,,,
264603096,e899d435-8fc2-4014-9a41-d72ff54aa72b,2025-03-08 14:59:11-05:00,2025-03-08,2025-03-08 19:59:11 UTC,Eastern Time (US & Canada),7631416,hzirlin,,2025-03-09 02:53:22 UTC,2025-03-09 14:43:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/264603096,https://inaturalist-open-data.s3.amazonaws.com/photos/475148027/medium.jpg,,"","",1,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2606,-73.5969916667,4,,,,4,,open,false,,,Eastern Skunk Cabbage,Symplocarpus foetidus,Eastern Skunk Cabbage,Plantae,48961,Symplocarpus foetidus,,,
264603227,ae38b799-14fc-423c-ad2d-496d17974475,2025-03-08 15:01:45-05:00,2025-03-08,2025-03-08 20:01:45 UTC,Eastern Time (US & Canada),7631416,hzirlin,,2025-03-09 02:54:25 UTC,2025-03-09 02:54:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/264603227,https://inaturalist-open-data.s3.amazonaws.com/photos/475148284/medium.jpg,,"","",0,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.2602,-73.5969083333,4,,,,4,,open,false,,,"",Malus toringo,Toringo Crabapple,Plantae,133353,Malus toringo,,,
264938804,b35f4de2-fa33-4fe6-b22b-92fce3a1ed22,Tue Mar 11 2025 11:32:22 GMT -0400 (EDT),2025-03-11,2025-03-11 15:32:22 UTC,Eastern Time (US & Canada),2810832,mcarrio,Marissa Carrio,2025-03-11 15:32:35 UTC,2025-03-11 15:32:48 UTC,needs_id,,https://www.inaturalist.org/observations/264938804,https://static.inaturalist.org/photos/475800936/medium.jpeg,,"",,0,0,false,333,Cross River,41.268989563,-73.6081771851,1600,,,,1600,,,false,,,,Climacium americanum,American Tree Moss,Plantae,125668,Climacium americanum,,,
266259029,b67a365a-06c6-4f9c-b5df-11deadaf4156,Fri Mar 21 2025 13:53:45 GMT -0400 (EDT),2025-03-21,2025-03-21 17:53:45 UTC,Eastern Time (US & Canada),2810832,mcarrio,Marissa Carrio,2025-03-21 17:53:53 UTC,2025-04-13 11:51:21 UTC,research,,https://www.inaturalist.org/observations/266259029,https://static.inaturalist.org/photos/478374835/medium.jpeg,,"",,1,0,false,333,Cross River,41.2692985535,-73.6081771851,1700,,,,1700,,,false,,,lesser celandine,Ficaria verna,lesser celandine,Plantae,204321,Ficaria verna,,,
266299889,2ff63c51-afa2-4876-b0a0-b2567a9d0ce7,2025-03-21 15:52:10-04:00,2025-03-21,2025-03-21 19:52:10 UTC,Eastern Time (US & Canada),7631416,hzirlin,,2025-03-21 23:28:48 UTC,2025-03-22 23:55:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/266299889,https://inaturalist-open-data.s3.amazonaws.com/photos/478452974/medium.jpg,,"","",2,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.24533,-73.5926883333,4,,,,4,,,false,,,fortune's spindle,Euonymus fortunei,fortune's spindle,Plantae,130893,Euonymus fortunei,,,
266299970,5d2c2f13-6b8f-4756-bfa8-d98201af8e7c,2025-03-21 15:38:13-04:00,2025-03-21,2025-03-21 19:38:13 UTC,Eastern Time (US & Canada),7631416,hzirlin,,2025-03-21 23:29:39 UTC,2025-03-21 23:29:44 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/266299970,https://inaturalist-open-data.s3.amazonaws.com/photos/478453105/medium.jpg,,"","",0,0,false,3,"Ward Pound Ridge Reservation, Pound Ridge, NY, US",41.244775,-73.5956883333,5,,,,5,,,false,,,"",Thuidium delicatulum,delicate fern moss,Plantae,169738,Thuidium delicatulum,,,
266299980,44ef37be-400f-4900-80ba-e0b32f1b2dd9,2025-03-21 17:18:11-04:00,2025-03-21,2025-03-21 21:18:11 UTC,Eastern Time (US & Canada),7631416,hzirlin,,2025-03-21 23:29:52 UTC,2025-03-22 16:28:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/266299980,https://inaturalist-open-data.s3.amazonaws.com/photos/478453124/medium.jpg,,"",I just posted another image. First choice was incana. ,2,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.260045,-73.59665,4,,,,4,,open,false,,,alders,Alnus,alders,Plantae,53352,,,,
266395480,c43d6bf7-3260-4861-a6ad-e1613f4020d8,2025-03-21 17:18:20-04:00,2025-03-21,2025-03-21 21:18:20 UTC,Eastern Time (US & Canada),7631416,hzirlin,,2025-03-22 16:26:46 UTC,2025-03-22 16:26:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/266395480,https://inaturalist-open-data.s3.amazonaws.com/photos/478637871/medium.jpg,,"","",0,0,false,3,"Ward Pound Ridge Reservation, Cross River, NY, US",41.260045,-73.5966116667,3,,,,3,,open,false,,,"",Alnus incana,grey alder,Plantae,75377,Alnus incana,,,
266449919,f3e14646-c125-4aa8-83c1-a27f3991f364,2025-03-22 14:14:38,2025-03-22,2025-03-22 18:14:38 UTC,Eastern Time (US & Canada),1246281,plbuttercup,Patricia Butter,2025-03-22 21:50:16 UTC,2025-04-13 17:21:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/266449919,https://inaturalist-open-data.s3.amazonaws.com/photos/478739291/medium.jpeg,,"",,1,0,false,2,"Pound Ridge, NY, USA",41.2506978997,-73.5953779,,,,,,,,false,gps,gps,Snakewort,Conocephalum salebrosum,Snakewort,Plantae,61323,Conocephalum salebrosum,,,
